date,likes,user,location,text
2022-06-08 15:59:40+00:00,0,PontinErika,"Lajeado, Brasil","não posso ir no centro com a mãe, ela me faz  comprar um kit do floratta red"
2022-06-08 15:57:51+00:00,0,melmedeiross,"beverly hills, CA",Tô apaixonada no cheiro desse floratta red🤤
2022-06-08 14:57:46+00:00,0,L41s4n,udia ,@fomedenada quebrando meu floratta agr 🫡👍🏾
2022-06-08 14:26:03+00:00,0,anyonemaroon,sccp,comprei o floratta my blue e estou apaixonada
2022-06-08 13:11:53+00:00,0,oBoticario,,"@_Lizbridg Huuum! Você é das minhas, hein! 😎 Além de arrasar por onde passa, encanta a todos com o cheirinho do Floratta My Blue! 😏💚"
2022-06-08 13:10:22+00:00,0,betabranquela,,- o cheiro do Floratta é bem melhor do que o Lily !!!
2022-06-08 12:12:43+00:00,2,CarlaRayaneS,,"Quem tiver em dúvida sobre o que me dar de presente de aniversário pfv me dê um floratta red, nunca pedi nada 🥺 tenho que manter meu cheiro de mulher que presta 🌚"
2022-06-08 11:43:39+00:00,6,fomedenada,,completamente traumatizado por todas as fragrâncias da linha floratta
2022-06-08 09:17:14+00:00,0,StefhanySouza17,"Rio de Janeiro, Brasil",Chego essa hora da manhã pra trabalhar e Paula me vem com um floratta pra mim ❤️❤️
2022-06-08 05:43:09+00:00,0,gabidarko_,sao paulo,"falaram q eu tava cheirosa hoje vou dar uma chance pro simple love, a surra no flores secretas mas óbvio q nenhum chega aos pés do floratta red"
2022-06-08 02:26:45+00:00,0,JustMeAngry_,,"Eu fiquei surpresa o quanto floratta red é identico ao good girl, famoso perfume do salto alto"
2022-06-08 01:44:46+00:00,2,yassugui_s,日本　,"quero comprar um floratta pra mim, mas não quero irritar o nariz do nene 🥲"
2022-06-08 00:24:17+00:00,0,deisyanne_,"Campina Grande, Paraíba","Eu comprei o floratta red e o my blue pq sou assi
Te amo linha floratta te amo"
2022-06-08 00:14:43+00:00,0,endigri,071,querendo experimentar o floratta simple love do boticário pq eu to sentindo q vou amar esse perfume msm tendo o desempenho xoxo capenga e anêmico
2022-06-08 00:11:56+00:00,4,deisyanne_,"Campina Grande, Paraíba","Comprei o Floratta my blue, botei um pouquinho no punho e ele deixou a sala toda cheirosa, amo gosto assim perfume que marcaaaaaa"
2022-06-07 23:31:01+00:00,13,_Lizbridg,Hertfordshire,"@oBoticario A amiga de todas q usa Floratta My blue e recebe varios elogios do ""cheirin"" maravilhoso 😌🥰 https://t.co/X9Y6hp2wR4"
2022-06-07 23:00:56+00:00,2,Anjo220384,"São Paulo, Brasil",@oBoticario Floratta my blue com certeza
2022-06-07 19:13:56+00:00,0,isafergr,marxfem,agora que meu floratta red está de volta em minhas mãos volto a ser a mulher mais cheirosa do planeta
2022-06-07 18:11:29+00:00,2,laymantovani,,“floratta red” é horrível pqp
2022-06-07 17:29:16+00:00,0,rodriiiguezt,"Quaraí, Brasil",Fui com o coração p comprar o floratta Red e me encantei por um rosa kkkkk
2022-06-07 17:14:55+00:00,0,crfpedrozo,"Rio de Janeiro, Brazil",Minha mãe comprou um floratta que é muito cheiroso pqp
2022-06-07 17:10:45+00:00,18,_srtalycia,morango do nordeste,Uma pessoa chegou perto de mim com aquele perfume floratta amarelo https://t.co/WQ1wV0M1a7
2022-06-07 16:01:47+00:00,0,_hertzog_,"Três Cachoeiras, Brasil",floratta red pq tão bom
2022-06-07 14:28:17+00:00,0,hogwazblood,@flamengo,eu comprando o floratta my blue com essa desculpa aq
2022-06-07 14:08:34+00:00,3,Ana_The_Passos,,Eu usando floratta red/ eu usando qqr perfume masculino https://t.co/gtbClYmOrA
2022-06-07 13:15:27+00:00,0,px_ph0,,"tenho 3 perfumes, mas quero comprar o meu preferido que acabou. Não deixo de lado o cheirinho do Floratta Rose e Flores Secretas, amooooo 🥰"
2022-06-07 12:54:50+00:00,0,CamsRibeiro26,MG,sem dúvida floratta red um dos maiores perfumes já criados
2022-06-07 12:33:10+00:00,0,biaamatos12,,"@mattoswow o mundo é uma roda gigante irmão , um dia eu vou vencer um kit da floratta também"
2022-06-07 12:10:52+00:00,1,solamorrr,081,"Petição pra ninguém mais usar esse floratta, plf PELA FÉ"
2022-06-07 11:22:58+00:00,1,nathashcristine,"São Luís, Brasil",Ganhei um floratta red 😍🥹
2022-06-07 04:43:24+00:00,0,tavilamorim,Paris dos trópicos - Brazil,tem jeito não o floratta red vai ser sempre um dos meus perfumes favoritos n consigo enjoar
2022-06-07 02:53:30+00:00,0,arretadamsm,rj ,mo cheirao de floratta no meu quarto do nada
2022-06-07 02:28:57+00:00,0,Nasty_Fs,seu coração,"Minha mãe veio me mostrar o kit do perfume lily que ela comprou, e fui sentir o cheiro pra ver se é isso tudo e tals, achei o cheiro igual o do floratta"
2022-06-07 02:14:39+00:00,0,euhelenas_,12/12/2015 || 21/03/2020 ,ganhei um kit floratta do meu amor 🥲🤍
2022-06-07 00:36:42+00:00,1,SouzaJoyce024,"Petrópolis, Brasil","@Thaay19duarte Aah não, queria o kit Lilly ou egeo red ou o floratta red 😩 kk"
2022-06-06 23:24:49+00:00,0,hmjaninha_,Paraná e Pará,"@MonteiroIsa2 Floratta blue, presente aqui KKKKK"
2022-06-06 22:38:58+00:00,0,nandaasilv,021,Agr quero esse perfume vermelho da floratta 😮‍💨
2022-06-06 21:33:27+00:00,0,OlhaOAfronte,"Maceió, Brasil",Mais que coisa horrenta esse box comemorativa da CoHo parece uma edição de floratta
2022-06-06 21:22:51+00:00,1,giuliarperuch,"Pirituba, São Paulo",alguém afim de me dar um floratta Gold???
2022-06-06 20:58:37+00:00,0,balletbondage,Estados Unidos na veia,floratta my blue do boticario e bom
2022-06-06 19:51:49+00:00,2,marinarizinha,Na puta que pariu,"Carol o dia inteiro: nossa que cheiro de Mariana- Alguém tá com cheiro de Mariana
Resultado: Era ela que tava com ""cheiro de Mariana"" pq usou produtinho Floratta e esqueceu"
2022-06-06 18:20:23+00:00,0,costtali24,VQQ🇭🇷,Kit Presente de Dia dos Namorados Floratta Simple Love (2 itens) | O Boticário https://t.co/4HrVEuAHeP
2022-06-06 15:33:40+00:00,23,kkkkkassandra,"Ceará, Brasil","amo perfume que faz grávida vomitar, eu te amo, floratta red"
2022-06-06 14:41:58+00:00,0,TassyaMonteiro,,"É meus caros de cheiro se Floratta Red pra cheiro de CÃO! KAKAKAKKAKAKAKAKKAK
A gata fez a escolha dela né?! Kkkkkkkk
E eu sempre falo que meus amigos são anjos na minha vida, pq são mesmo."
2022-06-06 14:18:19+00:00,0,oBoticario,,@RayanneRAM O floratta é demais mesmo! 🥰
2022-06-06 13:47:15+00:00,0,kimstired,fugitive 🌑,mano q ofensa ao meu cheirinho de floratta red
2022-06-06 13:40:50+00:00,0,RayanneRAM,,Ganhei um kit Floratta Simple Love dos gerentes aqui do trabalho e estou babando no cheiro doce que eu já estou 🥰🥰
2022-06-06 09:19:32+00:00,0,aabraz02,"São José dos Pinhais, Brasil",Ansiosa pra chegar meu Floratta Red 🥰🥰🥰 presente do meu amor
2022-06-06 04:18:23+00:00,0,fearnotmaximoff,multifandom • D.🤍,@trixmorningstar cheirin de dove e floratta
2022-06-06 02:48:47+00:00,0,nessinha_145,,"Os quatro perfumes que eu amo (Floratta, luna,Liz e egeo) tô aceitando de presente 🙃"
2022-06-06 02:46:44+00:00,0,nessinha_145,,tik tok para de dizer que floratta red perfume de mulher que n presta eu uso ele 😭😭
2022-06-06 01:52:19+00:00,0,belaastar,bh city ,"meu 212, egeo, o floratta e pra piorar meu lily tão acabando, vou me mataarrrrrr"
2022-06-17 06:47:18+00:00,1,m4yanee_,"Recife, Brasil","meus cheiros favoritos:

•humor próprio (perfume)
•anni sweety (perfume) 
•humor a dois (perfume)
•natura tododia -algodão (sabonete)
•malbec black (perfume)
•nativa spa -ameixa (perfume)
•lux -lavanda (sabonete)
•beijo de humor (perfume)
•glamour secrets black (perfume)"
2022-06-17 00:07:18+00:00,1,sthe_hamus00,,estava sem perfume pra usar no dia dia comprei um glamour da o boticário. 🥰
2022-06-16 03:03:17+00:00,1,Myarsts,,"Tô fazendo coleção kkkkkkk slc nunca tive tanto perfume agr tô com 

EGEO choc oBoticário
Glamour oBoticário
Sintonia Natura
Humor a dois Natura
Biografia Natura
Biografia assinatura Natura
Restinho do meu Natura homem kkk que eu amo tanto e um pouquinho do Luna ainda"
2022-06-15 13:57:42+00:00,0,itmaryss,Belém/PA,o perfume glamour secrets black da o boticário é o meu segundo melhor perfume dps do egeo dolce
2022-06-15 03:00:56+00:00,0,httphazzastyles,Brasil,Meu perfume glamour fever tá acabando
2022-06-14 18:51:13+00:00,0,eai_Talita,,"Queria tanto uma jaquetinha da The north face, o perfume glamour fever, uma calça com cinto preta, uma bota, um salto, nada demais 🥺🤣🤣🤡 pq eu sou assim?"
2022-06-14 15:01:50+00:00,1,Biagalvaol,"Serra, Brasil","nossa @oBoticario o que vcs fizeram com o Glamour Secrets Black , que frasco feio , fora que vem com um dedo de perfume a menos ! parabéns nota : dó"
2022-06-14 01:53:39+00:00,2,gonzagaluiza_,"Arapongas, Brasil",eu só queria um perfume glamour secrets Black da o boticário 😭
2022-06-09 01:52:42+00:00,0,lucio_kesia,"Serra, Brasil",Pedi meu perfume glamour 😍😍
2022-06-08 20:36:46+00:00,2,Flvia47748734,,Comprei um kit da glamour agora vou fazer meu perfume durar
2022-06-06 22:11:18+00:00,1,eai_Talita,,Quero muito um perfume do Boticário glamour fever muito top 🤤
2022-06-06 20:17:54+00:00,0,lucascflegitimo,"Goiás, Brasil","@oBoticario Meu amor vai amar o kit do glamour secrets black que vai ganhar diretamente do boti, e meu amor ama o perfume tarsila, espero que ele volte e meu amor ja esta de olho no novo frasco do glamour secrets black que esta lindoooo"
2022-06-18 23:07:58+00:00,0,raytuitamesmo,Brasil-Rj,Comprei o Lily rosa e simplesmente o creme vem com cheiro de perfume uma delícia
2022-06-18 22:45:43+00:00,0,sguimaraesg,"São Luís, Brasil",isa falando que meu cheiro original é o do creme lily e o perfume de caviar 😭
2022-06-18 20:19:06+00:00,1,bomboms27,"Rio de Janeiro, Brasil",E eu que não posso usar perfume e me contento com meu lily 😂
2022-06-18 19:59:14+00:00,0,JulianaCosttaa,"Rio de Janeiro, Brasil","Quem usar lily do meu lado está sujeito a paulada
Perfume ruim do crlh, tem cheiro japeri lotado 5h da manhã"
2022-06-18 17:27:11+00:00,0,Bihbyh,,"Estou precisando de um perfume do Lily, isso sim"
2022-06-18 17:19:38+00:00,0,Bibii_mr,Laura vitória & Vitor Hugo 😍❤,"Toda vez falo que vou comprar outro perfume ,mas na hora meu vício no Lily me venceeeeeee"
2022-06-18 14:33:16+00:00,1,luuhbarbosa25,"Duque de Caxias, Brasil",Tenho ir buscar o perfume da Lily que comprei tô só a preguiça 🤦‍♀️
2022-06-18 11:34:19+00:00,0,_EuuMaay,Cauê Lucca💙 Lorenzo💙,Tirei um perfume da boticário e outro creme da Lily pq o meu já tá acabando 🥰
2022-06-18 01:18:24+00:00,0,Pretinhasgz,"Paris, France",meu perfume lily acabou 😭😭😭
2022-06-18 00:32:06+00:00,1,nininicole5_,Ceará,a pessoa q usa o perfume ou hidratante linda e lily da oboticario so pode n ter ofalto p n sentir como é fedido
2022-06-17 21:35:59+00:00,0,nimsay_silvaa,"Rio de Janeiro, Brasil",Encomendei outro hidratante da Lily e um perfume Malbec 🤤
2022-06-17 16:01:22+00:00,1,Ewelyn36859823,,"Esse perfume da Lily é uma delicinha mesmo, já fui parada umas 10 vezes p perguntarem o nome"
2022-06-17 14:08:53+00:00,0,slaumserhumano,,"""Ele cheirava a sangue, suor e dor, mas por baixo de tudo eu ainda podia captar um vestígio de deu perfume que me deixava louca - âmbar liquefeito com um toque de caxemira e uma leve sugestão de mirra aquecida ao sol.""
caxemira? mirra aquecida ao sol? q olfato é esse Lily? A VSF"
2022-06-17 11:09:18+00:00,0,Lima22Mariana,Leticia Moutinho,"Aprendi no tik tok a jogar perfume no hidratante e passar no corpo, faço isso com lily fica mt bommm"
2022-06-17 03:01:07+00:00,0,PfMillenaaaa,,"Eu nunca imaginei que eu gostasse tanto do Lily até ganhar um Lily

Um dos melhores perfumes que já usei até agora, me apaixonei"
2022-06-17 00:35:30+00:00,0,trouxonhixxx,"Ananindeua, Brasil","hj entraram no meu quarto e falaram que ele tem cheiro de mulher que não presta, pq tem o cheirinho do perfume Lily 🥴"
2022-06-16 19:35:27+00:00,1,SmyNascimento1,"cpx da maré, bs","todo mês gastando uns 200 conto na mulher do perfume.. cada promoção boa que ela bota que não dá pra perder kkk comprei um Lily pra minha mãe, agora ela vai ficar com o kit 🥰"
2022-06-16 17:44:11+00:00,0,paulinhamulher,Fortaleza Esporte Clube,"só preciso de mais dois perfumes, o Lily e o GG Supreme 🙏🏻 aí vou ficar perfeita na vida perfumistica"
2022-06-16 17:37:58+00:00,2,kely_estai,,Não tem nada mais enjoativo que esse perfume Lily essence
2022-06-16 17:14:26+00:00,1,RaquelB59722623,,@_bruna1906 Lily os teus cabelos são dourados com aroma a perfume.... 💐💐💐💐💐💐💐💐💐💐💐🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷
2022-06-16 17:09:49+00:00,4,EsthefanySilvav,"Itaúna, São Gonçalo",Encomendei 2 perfumes e um Lily pq o meu já está acabando
2022-06-16 15:29:46+00:00,0,Giiovanab2,noah.💙,Ganhei um perfume um creme da Lily e 50$ 🥰🥰
2022-06-15 21:58:14+00:00,0,Maciel_bless,"Porto Velho, Brasil","A mina tomando banho, SIM TOMANDO BANHO, de perfume no ônibus, passando Lily e tudo. 😂"
2022-06-15 21:50:27+00:00,0,_marialopes1,"Itaguaí, Brasil","creme lily fixa mais no corpo, do que o perfume, porra, muito bom. 😍🤤"
2022-06-15 21:06:39+00:00,2,Lorrany50577262,,Eu amo o cheiro do perfume da lily 🥰
2022-06-15 19:01:12+00:00,2,Suaneferreira0,,Tem nem um mês que eu comprei um lily já pedi um Egeo e agora um perfume com a nunnes kkk
2022-06-15 16:37:59+00:00,1,PeresPaulinha,Nárnia ,"@_carolinelobo Sim, tenho os cremes da marca match e o cabelo fica Mt cheiroso. 
Eu mesma quase n tenho perfume nacional porém conheci o lily e o luna que é da natura. São fantásticos!"
2022-06-15 15:29:18+00:00,9,PeresPaulinha,Nárnia ,"Vou te falar q o boticário arrasou no lily, creme, perfume, óleo, bruma... manoo q cheiroso q é, fora a fixação perfeita."
2022-06-15 00:09:23+00:00,0,Martina_alvees,Passo Fundo ,"Eu q passei o hidratante e o   perfume da Lily, tava de conjunto de renda pra chegar na casa dele e ir tomar banho kkkk🤤
Preciso desse homem smp😏🤤"
2022-06-14 23:01:00+00:00,0,Ketherizinha19,,"Meu kit Lily chegou, meu pai deu graças a Deus que não vou mais usar o perfume dele kkkk 🤡"
2022-06-14 21:23:57+00:00,7,BiaEpronto,To nem aí,"Acabei de comprar um perfume de puta rycah

Adeus cheirinho de Florata

Bem vindo aroma de Lily"
2022-06-14 17:05:01+00:00,0,stefannyingrid2,SDO,"Sai pra comprar UM perfume, voltei com, dois perfumes, um hidratante da Lily, e dois desodorantes, por que eu sou assim meu Deus"
2022-06-14 15:52:38+00:00,0,CrfBelzinha,Dinda Da Manu e Do Muel♥️,"[14/6 12:20]Sogra💖:Acho difícil não ser
[14/6 12:21]Sogra💖:Pq os perfumes da Boticário são maravilhosos
[14/6]Sogra💖:A revista ai
[14/6]Bell🥰:Eu já quero comprar mais perfume🤦🏻‍♂️🤣🤣
[14/6]Bell🥰:O Liz, Coffee e o Lily são maravilhosos tbm🥺😩

Como parar de gastar gente?🥺😫"
2022-06-14 13:36:21+00:00,2,__PoleDance__,"Tanguá, RJ","Agora eu tenho dois cremes da Lily e ainda tenho o perfume, meu amor arrasou 🥰❤️"
2022-06-14 13:05:28+00:00,1,IsaahBelezinha,Samuel & Miguel♥️,"Meu perfume e meu hidratante da Lily,chegou❤"
2022-06-14 09:45:01+00:00,3,annaluizamrtns,"Minas Gerais, Brasil","não tá escrito o quanto esse perfume é cheiroso, eu te amo Lily, eu te amo  
(tô pegando o vício da minha mãe em perfumes, não era pra acontecer isso rapazes)"
2022-06-14 06:00:05+00:00,0,meninodende,"Salvador, Brasil","gente a única coisa cheirosa q uso é o Lily de minha mãe, já q vcs não gostam de Malbec me indiquem um perfume bom aí pra mim"
2022-06-14 04:44:38+00:00,0,Thayzisouza2,"Bangu, Rio de Janeiro",Queria tanto um kit da Lily o meu quebrou o perfume e o hidratante acabou😫
2022-06-14 01:54:11+00:00,0,faitharry,,será que esse perfume do lily eh bom igual o hidratante?!
2022-06-13 22:50:37+00:00,1,cellemedeiros,,"minha cômoda e cheia de perfumes e hidratante, e eu sigo aq comprando um novo hidratante porque eu já enjoei do Lily .."
2022-06-13 21:39:26+00:00,1,Liliaan_gc,,Rossysclan me deu o perfume e o hidratante da Lily 🥺🥺🥰
2022-06-13 20:40:48+00:00,0,ShayLohan1,Maria Luiza❤‍🩹👣,"dois potes de lily em uso, um pote, um refil e um perfume fechado, eu amo porém daqui a pouco enjoo😩🥰"
2022-06-13 19:12:03+00:00,0,monique_galdinx,"zn, rj",vou testar meu hidratante lily com o perfume floratta red e se der certo vou ser a mulher mais cheirosa desse rio de janeiro
2022-06-13 18:20:28+00:00,0,trembarbie_rs,"Bangu, Santo André 48","ganhei um perfume ontem mídia, agr quero meu lily"
2022-06-13 17:48:30+00:00,0,Lua_taurina,,@Lua_taurina's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
2022-06-13 14:39:57+00:00,0,LidiSilva0,"Angra dos Reis, Brasil","Meu hidratante da Lily chegou que delícia, agr vou pedi o perfume 😋"
2022-06-13 02:17:21+00:00,0,_Raayvt,"Rio de Janeiro, Brasil",Ganhei um hidratante lily e um perfume 😌😍 amo
2022-06-13 02:14:28+00:00,0,Thayna_theo29,"Rio de Janeiro, Brasil","Hidratante do lily absolu nem precisa passa perfume, ele ja é cheiroso por si só"
2022-06-13 01:36:18+00:00,0,Ketlenncrs,"Rio de Janeiro, Brasil",Quebrei meu perfume da Lily 😭
2022-06-13 01:11:16+00:00,2,pxdi1,,"Meu amor me deu um kit de perfume da Lily, amei ❤️"
2022-06-13 00:03:35+00:00,0,bbz2000s,"Cuiabá, Brasil",quando foi que eu parei de gostar do perfume Lily? Ganhei um desodorante e tô me sentindo com cheiro de vovó ou tia de 40 anos
2022-06-12 22:45:34+00:00,0,Souzanatty19,,"Aroldo me deu um kit da Lily, meu cheirinho de anos esse perfume e hidratante. 🥰"
2022-06-12 19:16:19+00:00,0,bjaferreiral,,"minha mae me deu o perfume e hidratante lily, mima mt essa princesa dela kkk🥰"
2022-06-12 18:27:19+00:00,1,dropardocinho,"Rio de Janeiro, Brasil",Ganhei uma cartinha tão linda com perfume e tudo 🥺🥺 e agora ela tá juntinha com a Lily ( meu ursinho que ele ele me deu) ahhh que coisa fofa https://t.co/7h6F7bD1eY
2022-06-12 18:15:21+00:00,0,R_thainaaa,"Agatha, Alexandre & Antonny 💖","Me arrependi de não ter caçado o kit da lily, só ganhei o hidratante e o perfume malbec 🤦🏾‍♀️"
2022-06-12 18:01:33+00:00,0,Marii_Madu,,E vou vender meu rins pra compra essa perfume da lily
2022-06-12 15:51:29+00:00,0,Lorrana_Souza_0,022,comprei o perfume lily e n dura 30 minutos o cheiro🥺
2022-06-12 13:29:11+00:00,0,viiieirarayssa_,MDC ,Ganhei um hidratante de ameixa negra e um lily junto com perfume 😍
2022-06-12 12:39:14+00:00,0,leticiaa021_,Rj ,"porra, meu lily chegou e meu perfume também 😍🥰"
2022-06-12 01:54:09+00:00,4,kessiacrf22,,"Lily é caro mas vale à pena, fica o diaaaaa todo, impregna até na roupa e exala como se fosse perfume. Cheirinho de mulher poderosaaaaa"
2022-06-12 01:37:13+00:00,1,Diggjoy,,"Porrann, 240 reais um perfume Lily https://t.co/ZqawGyb4kp"
2022-06-12 00:42:46+00:00,0,amanda_xxz,"Rio de Janeiro, Brasil","Vou comprar o perfume e hidratante Lily sim, só se vive uma vez e é necessário viver cheirosa"
2022-06-11 22:08:46+00:00,0,Mary807693751,acari city,"Meu boy me deu um perfume lily, cara eu Já  amo o hidratante, o perfume então é perfeito 😍"
2022-06-11 21:27:56+00:00,0,gisel4sntz,,@jausvictor quem usa o perfume lily n tem mal gosto 😘
2022-06-11 21:16:13+00:00,0,negaa1988,dk,Encomendei um perfume da lily tô ansiosa já 😍
2022-06-11 20:31:53+00:00,0,Maaaarychristie,"Nova Iguaçu, Brasil","To só vendo eu usando só perfume e hidratante da Lily e deixando de lado o perfume Floratta red, perfume e desodorante luna 🙄🥲"
2022-06-11 20:16:43+00:00,0,Clary_Santoos,Nilton Santos ,"odeio perfume doce, sou acostumada a usar perfume de homem.. mas o lily me ganhou, ntj"
2022-06-11 19:58:09+00:00,0,Raffaszsz,,"eu AMO simplesmente AMO está cheirosa, passar creme da lily e meu perfume dps"
2022-06-11 19:05:02+00:00,1,Clary_Santoos,Nilton Santos ,"eu com o perfume da nova linha Lily, o preto com Malbec... seremos o casal mais cheiroso do planeta 🥰🤞🏾"
2022-06-11 06:09:05+00:00,1,RafaeLGomees22,"Rio de Janeiro, Brasil",Fui pra pista com uma mistura perfeita hidratante da Lily e com perfume paco rabanne Xs homem tava nojento kkk 🤡🥰
2022-06-10 23:58:16+00:00,1,Aliciaxavier21,Alícia ❤,Ganhei hidratante lily e o perfume egeo red 😩🥰
2022-06-10 23:24:18+00:00,2,donadaprrtd22,"Angra dos Reis, Brasil",Quando vejo q meu perfume lily esta acabando me bate um desespero kkkkkkkkkkkkkkkkk
2022-06-10 23:19:11+00:00,0,Z0LPlDEM,24y,AMO LILY O PERFUME MAIS CHEIROSO Q EXISTE
2022-06-10 21:14:24+00:00,0,yasmimfstn,043,"meu pai deu de presente pra minha mãe 150,00 em dinheiro, um lily e mais 2 perfumes

eles com certeza são minha meta de relacionamento"
2022-06-10 21:10:30+00:00,0,Raissa_barbosa6,"Rio de Janeiro, Brasil",Amanhã vou pegar meu hidratante da Lily e já vou encomendar outro perfume pq o meu já está acabando kkk🤦🏻‍♀️
2022-06-10 13:31:20+00:00,0,eulohanne_,Realengo | zo,"Agora so quero usar lily, quando os meus outros perfumes acabarem, vou ficar só com ele"
2022-06-10 04:54:14+00:00,3,DudaRamiiro,"Rio de Janeiro, Brasil","Indo dormir exalando Lily, perfume, hidratante e desodorante 😂🥰"
2022-06-10 02:19:40+00:00,0,100pinofn,,"Vou comprar outro perfume pra mim e um creme da lily, só o vê se eu vou gostar"
2022-06-10 01:31:27+00:00,0,paraiba51,,"perfume da Lily é muito cheiroso, q isso 🥰"
2022-06-10 01:23:43+00:00,4,Dgataa1,18/04/21 - Kattelyn 🥀💔,Hidratante Lily e perfume masculino 🤡🥰♥️ amo essa combinação kkkk
2022-06-09 23:03:24+00:00,0,AnaaaaxoX,,Só queria meu perfume e meu hidratante lily 🥺
2022-06-09 21:47:26+00:00,0,TainBernardo6,"Rio de Janeiro, Brasil",Chegou meu hidratante lily é meu perfume 😍😍
2022-06-09 20:06:38+00:00,0,crfbia22,"Rio de Janeiro, Brasil","Taissa me deu duas amostras grátis do perfume EGEO, e o da Lily pra eu vê qual eu gosto mais ,pro Ygor comprar pra mim 🫠🫶🏼"
2022-06-09 19:41:43+00:00,0,Pxx_canceriana,Wesley e Arthur👩‍👦‍👦💙,Meu perfume da Lily e o creme chegou😍😍😍😍😍
2022-06-09 19:40:48+00:00,4,LidyaneSanttos,,"Eu uso tanto o lily que eu não senti mais o cheiro dele, querendo indicação de um hidratante e um perfume cheiroso. Estou enjoada do lily também"
2022-06-09 15:37:19+00:00,1,_Mfnvs,,"Tô fazendo coleção de Lily, hidratante, perfume, bruma e agora o Lily Splash 🥰🤤"
2022-06-09 15:36:11+00:00,0,Camyllavalem,ALAN LUCAS VIVE 😭🏴,"Nao queria esse perfume da Lily, nem gosto muito, quero saber da ontem ele tirou isso 🤔"
2022-06-09 14:31:34+00:00,1,josibruni,,meu mô me presenteou com um perfume e um creme de pele da Lily 🤤🤭🥰🥰
2022-06-09 11:54:59+00:00,1,almeidabks,022,"mt gente fala do cheiro do perfume lily… n suporto 🤢 tb falam mt do malbec, odeio tb 🤢"
2022-06-09 11:44:03+00:00,0,jaapa160,"Juiz de Fora, Brasil","Eu gasto muito dinheiro atoa mesmo, tenho mais de 5 kit de perfume e creme não satisfeita fui lá e compre o kit Lily tbm.. trabalho pra me mimar mesmo não tem jeito"
2022-06-09 01:11:02+00:00,0,gabswaldorf_,,"E ainda comprei outro perfume lily
Faz tempo q eu não tenho tanta vitória em um dia só"
2022-06-09 00:26:49+00:00,0,ianael_,,me perdoe as amantes de lily e egeo mas tem até uns perfumes da natura que é muito melhor
2022-06-08 23:20:15+00:00,1,lalaferreira24,"Rio de Janeiro, Brasil","Perfume e hidratante da Lily é muito cheirosoo, não largo nunca😫"
2022-06-08 19:49:18+00:00,1,Umdesromance,Blumenau-SC,"Não me aguentei, comprei perfume e creme lily 🥹"
2022-06-08 17:14:56+00:00,0,Ingrid_2meiia,,Ta quase completo meus perfumes e cremes chegou hoje o florata red  sexta chega o lily e o coffe amoooo 😍😍
2022-06-08 06:02:36+00:00,1,_misslory5,"Rio de Janeiro, Brasil","gosto de perfume marcante e o lily não é, arrependida. 🤦🏾‍♀️"
2022-06-07 21:04:08+00:00,2,evehvllany,"Pernambuco, Brasil","spa day de hj concluído cm sucesso
corpinho hidratado com creme da lily 
cheirosa cm perfume doce 
skin care feita e cabelo lavado e macio💋"
2022-06-07 19:41:00+00:00,0,luannacarvalho0,"Maricá, Brasil","Comprei ms um lily, viciada nesse perfume 💖💖"
2022-06-07 19:25:31+00:00,2,yosoywellida,"Recife, Brasil",Quem esse menino do TikTok pensa que é pra dizer que Lily é perfume de mulher que não vale 1 real 😠😠😠
2022-06-07 17:58:37+00:00,0,_misslory5,"Rio de Janeiro, Brasil",não resistir e comprei um perfume lily tmb kkk 😩
2022-06-07 13:18:51+00:00,1,ricardinho_110,"São Gabriel, Brasil",Encomendei um perfume da Boticário pra nega #LilY 🤭
2022-06-07 07:05:56+00:00,0,Tikinhocrf,RJ 🔴⭐⚫,"@Rafaellafls tem certeza que você quer só um chocolate? não quer um kit da Eudora, hidratante e perfume Lily? Pandora? nadinha?"
2022-06-07 02:28:57+00:00,0,Nasty_Fs,seu coração,"Minha mãe veio me mostrar o kit do perfume lily que ela comprou, e fui sentir o cheiro pra ver se é isso tudo e tals, achei o cheiro igual o do floratta"
2022-06-07 01:32:08+00:00,0,duda_breder,,O creme e o perfume da Lily é tudo pra mim 😍🤤
2022-06-06 23:13:29+00:00,0,Kailanesouza23,,Comprei um perfume e outro creme da Lily agora comprei o rosa
2022-06-06 22:34:46+00:00,2,saficadelesbos,capital do sol ,"Minha autoconfiança por algum motivo tá muito ligada ao perfume que uso, o Lily vem fazendo milagres nesse pessoinha aqui"
2022-06-06 21:17:07+00:00,0,celysilva0,,"Niver nem chegou ainda e já ganhei perfume lily, conjuntinhos de dormi e a blusa do flamengo, que venha mais 🎁🥰😝"
2022-06-06 18:39:08+00:00,0,magriinhaa01,Na pqp🤯,"Comprei um perfume gostoso dms , mais nenhum substitui o meu Lily Eau de Parfum, encomendei outro🤡🥰"
2022-06-06 17:59:13+00:00,3,Clvieira12,,"Nem paguei meu lily, já encomendei meu perfume da Egeo, eu mesma me presenteio 🥰🥰🥰"
2022-06-06 15:28:11+00:00,3,raay_bjjs1,insta: raay_bjjs1📸,"Ganhei um perfume Lily que não sai o cheiro nem tomando banho, meu kit tá formando já. 🥰🤤"
